gene,delta,Day0,Day2,Day4,Day10,max,labels
Crabp1,0.08963367017234994,1.1811382076753276,0.2804167005243064,1.133251649636763,1.3109617231739572,1.3109617231739572,0001
Doc2a,0.08963367017234994,0.0014500663952330647,0.0014500663952330647,1.0553313236186064,1.3107137771354511,1.3107137771354511,0001
Gucy1b1,0.08963367017234994,,1.0792153723346567,1.1247137795803308,1.3105428926870806,1.3105428926870806,0001
Hopxos,0.08963367017234994,,,,1.310037327054864,1.310037327054864,0001
Hoga1,0.08963367017234994,1.1646476961586174,0.991657381264536,1.0980392483978907,1.309957351396694,1.309957351396694,0001
H2-Q6,0.08963367017234994,1.2068853215659496,1.0711395319450756,,1.3097771663196212,1.3097771663196212,0001
Ctsw,0.08963367017234994,1.036432868212436,,,1.309114206733088,1.309114206733088,0001
Pcdhb6,0.08963367017234994,,,1.1596887056742737,1.3089852560212971,1.3089852560212971,0001
Col6a3,0.08963367017234994,,,,1.3089715101005623,1.3089715101005623,0001
Meig1,0.08963367017234994,,,,1.3086513546032827,1.3086513546032827,0001
Il18bp,0.08963367017234994,1.0480162141876628,0.9866682452801756,1.0545037204744383,1.3086431439811117,1.3086431439811117,0001
Atad3aos,0.08963367017234994,,,1.0831040791534723,1.3085968142742244,1.3085968142742244,0001
Hoxb5os,0.08963367017234994,,1.2612899673608482,1.0226532907016672,1.3085067918264994,1.3085067918264994,0001
Pcdhb12,0.08963367017234994,,,1.1924914073718433,1.3082662842597952,1.3082662842597952,0001
Spc24,0.08963367017234994,0.13926394372434667,1.0953840587402492,1.26120581349603,1.3079716969716524,1.3079716969716524,0001
Ano4,0.08963367017234994,1.1742624603859004,1.1529691905957968,0.9939498599931218,1.307959942082471,1.307959942082471,0001
Tnfrsf18,0.08963367017234994,,,,1.3079471493226844,1.3079471493226844,0001
Lrrtm1,0.08963367017234994,,,0.553085535605547,1.3077413228904784,1.3077413228904784,0001
Gzmm,0.08963367017234994,1.0042771958599732,1.0619526341208005,1.1021598875228797,1.3076882931739549,1.3076882931739549,0001
Ttyh1,0.08963367017234994,0.9908124926078788,1.1905193563808492,1.2689458463676424,1.3075503264355177,1.3075503264355177,0001
Lgi2,0.08963367017234994,1.007046291653864,0.9660981815805979,1.1292168582514492,1.3075338550908002,1.3075338550908002,0001
Elavl2,0.08963367017234994,0.5091570063519483,1.027502828067178,1.0842672960236162,1.3075299453543339,1.3075299453543339,0001
Glra3,0.08963367017234994,,,,1.3072426631336822,1.3072426631336822,0001
Poc1a,0.08963367017234994,0.0016719725195779465,1.042128585316974,1.0759296895211308,1.3072334023066283,1.3072334023066283,0001
Hmcn1,0.08963367017234994,1.1298258981972213,0.960317507448094,1.0706360354697628,1.3072198195211495,1.3072198195211495,0001
Rab29,0.08963367017234994,1.1833608094776362,1.1493759965428805,1.0291708317878707,1.3070967964797555,1.3070967964797555,0001
Tpx2,0.08963367017234994,0.1395782934015718,1.0415034941779189,1.1981813392429925,1.3070200778056142,1.3070200778056142,0001
Rnf152,0.08963367017234994,1.1447070042779754,1.1641438901560597,1.1087034240246298,1.3069141583190333,1.3069141583190333,0001
Pcdh20,0.08963367017234994,,,,1.3069100128388493,1.3069100128388493,0001
Necab2,0.08963367017234994,0.8071050617504395,1.0020537869322959,1.074047532461012,1.306873336769731,1.306873336769731,0001
Ifnlr1,0.08963367017234994,,1.0662363181879346,1.0897171005029844,1.3067865854442484,1.3067865854442484,0001
Htr1b,0.08963367017234994,,,,1.3067529150664368,1.3067529150664368,0001
Prr18,0.08963367017234994,,,,1.3065149029247676,1.3065149029247676,0001
Rhcg,0.08963367017234994,,,1.2795759530652155,1.3063773900733207,1.3063773900733207,0001
Calca,0.08963367017234994,0.5913520438595119,1.1313758798006517,1.191975465270572,1.3059206140358,1.3059206140358,0001
Rassf6,0.08963367017234994,1.0103160092263312,,,1.3056922784617295,1.3056922784617295,0001
Prrt4,0.08963367017234994,,1.0800324925105278,1.2747317421675857,1.3055363807954552,1.3055363807954552,0001
Ugt8a,0.08963367017234994,1.1290308080916804,1.008751980384441,1.0376606194306606,1.3054577404898189,1.3054577404898189,0001
Cacng7,0.08963367017234994,0.48208652583046185,1.0110886938647154,1.0272419880084191,1.3052892647531336,1.3052892647531336,0001
Tmem220,0.08963367017234994,0.9299022222627932,1.1688073948028221,1.0123344215344747,1.3051468089099818,1.3051468089099818,0001
Dusp2,0.08963367017234994,1.2959129131893246,0.9188859592333102,,1.3050308807148134,1.3050308807148134,0001
Arpp21,0.08963367017234994,,,,1.3049292303035736,1.3049292303035736,0001
Tmem63a,0.08963367017234994,0.3699686705739917,1.195356420061907,1.2225363204281225,1.3049227105012828,1.3049227105012828,0001
Exph5,0.08963367017234994,,,,1.3048758724259588,1.3048758724259588,0001
Fam222a,0.08963367017234994,1.1239792203498042,0.9509676144670347,1.0475973283819426,1.3048644314131688,1.3048644314131688,0001
Jazf1,0.08963367017234994,1.0422908207403152,0.9602324624569526,1.1555351187402878,1.3043964000015575,1.3043964000015575,0001
Bsn,0.08963367017234994,1.1273225115527392,0.9717007331096498,1.0786439764090452,1.3043882227532202,1.3043882227532202,0001
Itga2,0.08963367017234994,,,,1.3042436658913414,1.3042436658913414,0001
Sh3bp1,0.08963367017234994,1.0247650361508307,1.0824713231712821,1.1340138499261774,1.3041759291244248,1.3041759291244248,0001
Pde2a,0.08963367017234994,1.0756055170151209,,,1.3041061023034421,1.3041061023034421,0001
P2rx7,0.08963367017234994,1.1091004449941342,,,1.3040893303159966,1.3040893303159966,0001
Zmynd10,0.08963367017234994,1.081900929111792,,1.2827239723812431,1.3040258885039944,1.3040258885039944,0001
Nrxn1,0.08963367017234994,1.0343295920517632,1.0284703829501074,1.1675370798411542,1.3038711467987265,1.3038711467987265,0001
Mid2,0.08963367017234994,,,1.1669584852136294,1.3038030463687105,1.3038030463687105,0001
Syt9,0.08963367017234994,1.0320416733629612,1.1002428171883465,1.0532633152224984,1.3037340616192559,1.3037340616192559,0001
Dpp10,0.08963367017234994,,,,1.303578575643835,1.303578575643835,0001
Timeless,0.08963367017234994,0.0014500663952330647,1.0517478210462037,1.0742806431754781,1.3034760039137574,1.3034760039137574,0001
Pipox,0.08963367017234994,1.0492042690420555,1.0390161339503876,1.0706729765878062,1.3032482550732818,1.3032482550732818,0001
Sarm1,0.08963367017234994,1.0141011525128825,0.9833923068466238,1.124903646542499,1.3030887666211715,1.3030887666211715,0001
Bst2,0.08963367017234994,0.5879140208765252,1.2237226383303303,1.2516796842245812,1.3028596331621822,1.3028596331621822,0001
Col9a3,0.08963367017234994,1.1008391469654606,1.0404597201999743,0.9986048200131785,1.3028320912880063,1.3028320912880063,0001
Cplx1,0.08963367017234994,,1.138339845816765,1.2653385803848916,1.3027577584085897,1.3027577584085897,0001
Fam217b,0.08963367017234994,1.1794159234378059,0.9424557534229269,1.1270385793788322,1.3026143110224768,1.3026143110224768,0001
Rimbp2,0.08963367017234994,,,1.2284098405249282,1.3024133126920918,1.3024133126920918,0001
Lhfp,0.08963367017234994,1.2487367605328086,0.9800419929494787,1.297976052637659,1.3020798643900868,1.3020798643900868,0001
Rnf144a,0.08963367017234994,1.0533567032833226,1.0797078438074015,0.9773370630038831,1.302070027311142,1.302070027311142,0001
Shank3,0.08963367017234994,1.0681384585506215,,1.1319080845156737,1.3020331320404157,1.3020331320404157,0001
Enho,0.08963367017234994,1.0575474888926304,0.9798380611793425,1.0058454799633254,1.3019453198278017,1.3019453198278017,0001
Nlrp3,0.08963367017234994,,,,1.3018055029284945,1.3018055029284945,0001
Apobec3,0.08963367017234994,1.2697024320529589,1.1635815499431397,1.278619408538976,1.3016701446630665,1.3016701446630665,0001
Pole,0.08963367017234994,0.0014500663952330647,1.0032024451207282,1.2800572827244614,1.301553593688171,1.301553593688171,0001
Ano9,0.04884443978469574,0.8708480296980392,1.1094561037748374,2.3938699696659205,1.1714667665086127,2.3938699696659205,0010
Gpr39,0.04884443978469574,,,2.3025957913850434,1.2437440589829276,2.3025957913850434,0010
Syt12,0.04884443978469574,,,2.2941134998024624,1.1832621887524661,2.2941134998024624,0010
Lect2,0.04884443978469574,,,2.287995149071936,,2.287995149071936,0010
Upk3a,0.04884443978469574,,,2.2378085826990217,,2.2378085826990217,0010
Pgc,0.04884443978469574,1.0806729739080123,1.0115318531800437,2.2201265124222656,1.2335090670048714,2.2201265124222656,0010
Ldc1,0.04884443978469574,1.1345666333332884,,2.1666282337219944,1.12125370460511,2.1666282337219944,0010
Uts2b,0.04884443978469574,,,2.1534657198695006,,2.1534657198695006,0010
Gltpd2,0.04884443978469574,,,2.0826358178371556,1.28928309021775,2.0826358178371556,0010
Smim38,0.04884443978469574,,,2.0188853150905244,1.1670230063753646,2.0188853150905244,0010
Pgam2,0.04884443978469574,0.9450749793261757,1.1982886532100256,2.0108928018976386,0.5615519437066081,2.0108928018976386,0010
Entpd2,0.04884443978469574,1.1895252864766295,1.15444218055498,2.004299383083024,1.1449039877978981,2.004299383083024,0010
Esrp2,0.04884443978469574,1.223085292961911,1.0883891593062145,1.9691022468939368,1.2650599334514145,1.9691022468939368,0010
Blnk,0.04884443978469574,0.480710570072538,1.200951037849464,1.9522443231673554,0.5687761923634492,1.9522443231673554,0010
Esyt3,0.04884443978469574,1.1246679977652825,1.0497616823337088,1.9476958572467007,1.1481930123076778,1.9476958572467007,0010
Kynu,0.04884443978469574,,1.2744052207122594,1.9461566191026354,,1.9461566191026354,0010
Gstt3,0.04884443978469574,1.157825583450856,1.2597703869869408,1.9189976954292909,1.268840541462578,1.9189976954292909,0010
Plcxd1,0.04884443978469574,1.0136619511203753,1.269938692386403,1.917327530627407,1.254943775476276,1.917327530627407,0010
Fam83b,0.04884443978469574,,,1.9085984696178513,1.275456655974466,1.9085984696178513,0010
Plekhd1,0.04884443978469574,1.1538854137824979,1.1224152729937802,1.89635868374887,1.0832396404944977,1.89635868374887,0010
Hnf1aos1,0.04884443978469574,,,1.8928716702427395,1.248889144474228,1.8928716702427395,0010
Hormad2,0.04884443978469574,0.8068799612526834,1.1201625002685076,1.8858175470983563,0.6869788357673514,1.8858175470983563,0010
Adgra2,0.04884443978469574,1.3002611042125316,1.1365210754587183,1.8849525114328984,1.2806973200928355,1.8849525114328984,0010
Six6,0.04884443978469574,,,1.8815559023770811,,1.8815559023770811,0010
Myof,0.04884443978469574,1.2150682971169258,1.2368094077418252,1.8716357305064235,1.013464399684021,1.8716357305064235,0010
Cacng5,0.04884443978469574,,,1.8674801376919474,,1.8674801376919474,0010
Aqp6,0.04884443978469574,,,1.8606345658439245,,1.8606345658439245,0010
Unc45b,0.04884443978469574,1.0497431927433247,1.0951971167421657,1.849601499671294,1.1123268127843682,1.849601499671294,0010
Icam1,0.04884443978469574,1.1789872237721477,1.1336784923271976,1.8474910385497756,1.2800417505362967,1.8474910385497756,0010
Kcne3,0.04884443978469574,,,1.8460071061624335,1.2199041311887902,1.8460071061624335,0010
Smagp,0.04884443978469574,0.3154667791400508,1.225598644604577,1.8294291456486498,0.29165648859705867,1.8294291456486498,0010
Sycp3,0.04884443978469574,0.3688067156072615,1.1280233082306699,1.8112981477850356,1.1657807550553287,1.8112981477850356,0010
Ptk6,0.04884443978469574,,,1.8094968206192246,1.2645072395274457,1.8094968206192246,0010
Procr,0.04884443978469574,1.2140566513273028,1.261545482737546,1.80803921662956,0.28995795627048776,1.80803921662956,0010
Icam4,0.04884443978469574,1.1424529538638941,1.271196381093782,1.8065290289438447,1.274718226431737,1.8065290289438447,0010
Leap2,0.04884443978469574,,,1.8015258481263694,,1.8015258481263694,0010
Lpin3,0.04884443978469574,0.9628559506599244,1.1314883962803983,1.797709375541003,1.2869824810212624,1.797709375541003,0010
Lamb3,0.04884443978469574,,,1.7975575438598308,1.2948885490627535,1.7975575438598308,0010
Plg,0.04884443978469574,,,1.79597007495985,1.1636928719281594,1.79597007495985,0010
Tktl2,0.04884443978469574,1.0601630890638178,1.115939070487501,1.792307142531903,0.8758308103636097,1.792307142531903,0010
Acp5,0.04884443978469574,0.9555172751737511,1.2205562487042656,1.7754698469825636,0.6552834524429899,1.7754698469825636,0010
Dnaaf1,0.04884443978469574,,1.2142979530745364,1.7741681221722572,1.276090500227527,1.7741681221722572,0010
Ggta1,0.04884443978469574,1.165886831000791,1.2284228719873396,1.7649289569017428,1.252160671268295,1.7649289569017428,0010
Nkx1-2,0.04884443978469574,,,1.7608300699894903,,1.7608300699894903,0010
Ifi27l2a,0.04884443978469574,1.0597413016875752,1.0465984785893772,1.757116182358527,0.19175091232624045,1.757116182358527,0010
Rcsd1,0.04884443978469574,1.1113092579011588,1.146083778941579,1.7532225846372804,1.2552791701200072,1.7532225846372804,0010
Defa24,0.04884443978469574,,,1.7452658496439901,0.7571473609348907,1.7452658496439901,0010
Prrt1,0.04884443978469574,,,1.7452657888065168,1.1402554213133285,1.7452657888065168,0010
Zfp296,0.04884443978469574,1.2528510584557737,1.1738899702662458,1.7447274503837866,1.109346708748873,1.7447274503837866,0010
Dglucy,0.04884443978469574,1.1476401108801204,1.0005795313900976,1.7407935877938083,1.1385048681441754,1.7407935877938083,0010
Folr1,0.04884443978469574,1.0321493243976998,1.1257620212717312,1.7406567363665324,0.28922819821684187,1.7406567363665324,0010
Ptger3,0.04884443978469574,,,1.7376235417201353,0.2916114526310316,1.7376235417201353,0010
Adh7,0.04884443978469574,,,1.7330830233325731,1.2978274896045743,1.7330830233325731,0010
Tbx3,0.04884443978469574,1.1477104544590195,1.188701406195311,1.7325272244647805,1.2656713523258136,1.7325272244647805,0010
Klf5,0.04884443978469574,1.083267162135882,1.1740887259280532,1.7290217077562184,0.6068390687474138,1.7290217077562184,0010
Fcer1g,0.04884443978469574,1.1777877844210471,1.1687083974443893,1.728939469391909,1.2659259130577707,1.728939469391909,0010
Xlr,0.04884443978469574,1.0930094735744107,1.247448871334415,1.7274975913383268,0.6949613539146685,1.7274975913383268,0010
Gulo,0.04884443978469574,1.0903859867307237,1.2113986985543281,1.7268710847093165,1.074447092034766,1.7268710847093165,0010
Pmfbp1,0.04884443978469574,,,1.7239554127942815,,1.7239554127942815,0010
Zfp42,0.04884443978469574,1.104719994293041,1.0693703925887594,1.7237765155536378,0.7159198548328611,1.7237765155536378,0010
Fthl17f,0.04884443978469574,1.0694483361746816,1.096682394868137,1.7170817872425892,1.2361847080108255,1.7170817872425892,0010
Dock8,0.04884443978469574,,1.0844358545232085,1.7140348984992506,1.207379855159639,1.7140348984992506,0010
Tdrd5,0.04884443978469574,1.0525767837542457,1.1493597865870786,1.7069649695747497,1.2952808848005093,1.7069649695747497,0010
Tmem51,0.04884443978469574,1.1921461632221306,1.254315732578796,1.7047641172436607,1.0168779335507772,1.7047641172436607,0010
Pcnx2,0.04884443978469574,,,1.7044552730344598,1.2134046415155906,1.7044552730344598,0010
Stra8,0.04884443978469574,1.2128083806698777,1.1564379455701463,1.7024415970771813,1.2938070904512808,1.7024415970771813,0010
Tgm2,0.04884443978469574,1.1830720401911967,1.1715412522928632,1.7008401696994844,1.2837523189154438,1.7008401696994844,0010
Rhox9,0.04884443978469574,1.1837608583721888,1.2139638822368417,1.6986486990547967,0.29173048957459363,1.6986486990547967,0010
Zfp977,0.04884443978469574,0.4866876031519727,1.1517844695293038,1.6948964986618391,1.0973614324392895,1.6948964986618391,0010
Zfp185,0.04884443978469574,0.2961760217078541,1.0818277591734873,1.6877838003130639,1.006137848302504,1.6877838003130639,0010
Slitrk3,0.04884443978469574,,,1.683341703973993,1.2710770552101656,1.683341703973993,0010
Lncenc1,0.04884443978469574,0.8505449595117303,1.1277752694214929,1.675405811498619,1.2539051029232489,1.675405811498619,0010
Luzp2,0.04884443978469574,,,1.6733094352510691,1.2793056943312295,1.6733094352510691,0010
Tor4a,0.04884443978469574,,,1.6687047934836472,1.2621697272857506,1.6687047934836472,0010
Abcb1a,0.04884443978469574,0.6687709840830243,1.1391254716693906,1.6679199130998619,1.285527183407714,1.6679199130998619,0010
Tfcp2l1,0.04884443978469574,1.203377871901111,1.1718792588443288,1.665071827492206,1.1259651511407986,1.665071827492206,0010
Krt8,0.04884443978469574,1.1720776752215813,1.187288567303769,1.6645382962711819,0.609538519671295,1.6645382962711819,0010
Naprt,0.04884443978469574,1.0704900305829228,1.11549655219212,1.664495285264918,1.1381016717194252,1.664495285264918,0010
Zfp981,0.04884443978469574,0.5428203430094828,1.2323879636659003,1.661134228104609,0.9207144253771948,1.661134228104609,0010
Flt1,0.04884443978469574,1.106648499072332,1.2638814359795802,1.6601632892709453,0.28990361255602537,1.6601632892709453,0010
Gal3st1,0.04884443978469574,1.131531986850677,1.2840986524475555,1.6578096967080047,1.2624440961601295,1.6578096967080047,0010
Fthl17c,0.04884443978469574,1.0924031244384853,1.2327717704595413,1.6555994120239692,0.9168491619488308,1.6555994120239692,0010
Hpn,0.04884443978469574,0.34652608274750873,1.1687670318355177,1.6555780496676866,1.155739107129186,1.6555780496676866,0010
Plac8,0.04884443978469574,1.159611092088962,1.2770607214478922,1.6543937593224298,0.9682525702317707,1.6543937593224298,0010
Nid1,0.04884443978469574,1.190158496996071,1.2642229414041242,1.6494042930603023,0.6739356100057907,1.6494042930603023,0010
Gpha2,0.04884443978469574,0.9996357876359852,1.174419520767864,1.640805228260862,0.9423353097620409,1.640805228260862,0010
Nup62cl,0.04884443978469574,1.089707438535767,1.1006667971750537,1.6391949415326668,0.29074100565144145,1.6391949415326668,0010
Tm6sf2,0.04884443978469574,,1.2609867136779864,1.6371626168844766,1.1211324051382277,1.6371626168844766,0010
Pxdc1,0.04884443978469574,1.0827134279469837,1.2918383352029497,1.63680573140355,0.2815377820952911,1.63680573140355,0010
Anxa3,0.04884443978469574,1.1917272418745988,1.2057272255398634,1.6362736351639047,1.2811529502625554,1.6362736351639047,0010
Npb,0.04884443978469574,,,1.633843136819193,0.5576694094819736,1.633843136819193,0010
Lamb1,0.04884443978469574,1.0708456947569298,1.1104422394243514,1.6337762039440142,0.2832642068397068,1.6337762039440142,0010
Diras2,0.04884443978469574,,,1.6318422090540583,0.7804588945105171,1.6318422090540583,0010
Asz1,0.04884443978469574,1.0642785319372186,1.200857990298908,1.6293922973643362,0.5277460715673115,1.6293922973643362,0010
Hmx3,0.04884443978469574,,,1.6292726343728092,,1.6292726343728092,0010
Plek2,0.04884443978469574,1.1133510027225209,1.0957571953939444,1.6290667262991523,0.0014500663952330647,1.6290667262991523,0010
Pigr,0.04884443978469574,,,1.6284534887324063,1.2797810010110937,1.6284534887324063,0010
Epcam,0.04884443978469574,0.9947667922393221,1.092436711684991,1.628183660005172,0.9880528375611132,1.628183660005172,0010
Ffar4,0.04884443978469574,1.1517142795295447,,1.6205332448751806,1.24812273023939,1.6205332448751806,0010
Samd5,0.04884443978469574,,1.1945304289096124,1.6180067049771867,1.184663876088869,1.6180067049771867,0010
Cxcl10,0.04884443978469574,1.0654276100344884,1.138835730897326,1.6139609510442696,1.2948436306745275,1.6139609510442696,0010
Dact2,0.04884443978469574,0.003216001969514086,1.176350377673347,1.6138624641070576,1.248720496214695,1.6138624641070576,0010
Lrfn2,0.04884443978469574,,,1.6138543858518724,1.1431299763636655,1.6138543858518724,0010
Krt18,0.04884443978469574,1.0276759193627887,1.1308267319539445,1.6121679842167325,0.9381413705829995,1.6121679842167325,0010
Cnmd,0.04884443978469574,,,1.6110963715012674,,1.6110963715012674,0010
Ahnak,0.04884443978469574,1.141247203162414,1.189006683168163,1.6105674209887637,0.5937392171404581,1.6105674209887637,0010
Fbxo15,0.04884443978469574,1.220361650149978,1.231307258005741,1.6100209732928104,0.7980946095535179,1.6100209732928104,0010
Hes2,0.04884443978469574,,,1.609081052079449,,1.609081052079449,0010
Ccdc172,0.04884443978469574,0.973077792131873,1.1190084017069601,1.606640244347301,1.2537183141447206,1.606640244347301,0010
Rhox5,0.04884443978469574,1.090725937246586,1.2521824329153668,1.6063869000990607,0.6726911989407247,1.6063869000990607,0010
Pdzph1,0.04884443978469574,,1.265264593201806,1.6028342061571321,,1.6028342061571321,0010
Pkp3,0.04884443978469574,1.159833799109233,1.0473291664199245,1.6019017100774373,1.2832516758559744,1.6019017100774373,0010
Dppa5a,0.04884443978469574,,1.04065305857245,1.6010076799794264,0.28990209650651094,1.6010076799794264,0010
Nckap1l,0.04884443978469574,1.1310963339207598,1.1186147585678476,1.5996965347684629,1.215061343373355,1.5996965347684629,0010
Emp1,0.04884443978469574,1.065792987218251,,1.5984232563840186,1.2812456596698358,1.5984232563840186,0010
Nid2,0.04884443978469574,1.0514716428142594,1.1402924072119551,1.5956373653410076,0.6933955538216346,1.5956373653410076,0010
BC024139,0.04884443978469574,,,1.5953143234962914,,1.5953143234962914,0010
Rnf128,0.04884443978469574,1.1270210544316506,1.1892984825607937,1.5942813369245683,0.9845287331412793,1.5942813369245683,0010
Grhl2,0.04884443978469574,0.6833237567719964,1.0902861764705825,1.5926554113317608,1.1315231365324951,1.5926554113317608,0010
Lrtm1,0.04884443978469574,,,1.5907308801267503,,1.5907308801267503,0010
Tgfbr3,0.04884443978469574,1.217452228160937,1.2689047122893424,1.5897219717443303,1.2639367890475786,1.5897219717443303,0010
Lgals3,0.04884443978469574,1.2795968991077633,1.271466510177528,1.5896789531965791,1.243285552785509,1.5896789531965791,0010
Ppp2r2c,0.04884443978469574,1.233765622245438,1.1341732237355209,1.5896695595691905,1.2774760981001678,1.5896695595691905,0010
Elovl7,0.04884443978469574,1.0970146676296157,1.0973078997525565,1.5896407115109399,0.6614375690580307,1.5896407115109399,0010
Fam163a,0.04884443978469574,,,1.5860160051683854,1.0243538773182197,1.5860160051683854,0010
Kif26b,0.04884443978469574,,,1.5840355266238113,1.244955665319318,1.5840355266238113,0010
F3,0.04884443978469574,1.1562479852894885,1.252112055129402,1.580761845151675,0.28246219627679764,1.580761845151675,0010
Ly6k,0.04884443978469574,1.1388184848015366,1.199355054137305,1.5790007272695794,1.2394998301222022,1.5790007272695794,0010
Gstm6,0.04884443978469574,1.1282932198958826,1.2260278884616196,1.5779670173318758,1.0811437290618215,1.5779670173318758,0010
Smim1,0.04884443978469574,1.187931806792966,1.2426519782534324,1.5775203176398604,0.6407462838683347,1.5775203176398604,0010
Spp1,0.04884443978469574,1.2556409411503362,1.2983791207216733,1.5768121923507674,0.2867160976224036,1.5768121923507674,0010
Hmx2,0.04884443978469574,,1.1491585818206396,1.5742765251321293,,1.5742765251321293,0010
Uba7,0.04884443978469574,,,1.5723430123437045,1.212100332381017,1.5723430123437045,0010
Dab2,0.04884443978469574,1.2772920808945127,1.2611989708894873,1.571000010663078,0.2904239756478195,1.571000010663078,0010
Pitx2,0.04884443978469574,0.8963403960243905,1.0836272937725275,1.5708001539854282,0.7646235618511684,1.5708001539854282,0010
Eng,0.04884443978469574,1.1286213085102754,1.0141708569692047,1.570668592430009,,1.570668592430009,0010
Mov10,0.04884443978469574,1.0355126628715556,1.1289193547643865,1.5698360768322739,0.9476420133304153,1.5698360768322739,0010
Pyroxd2,0.04884443978469574,,,1.5692858110639032,0.9576847485300981,1.5692858110639032,0010
Fam92b,0.04884443978469574,,,1.567768035977121,,1.567768035977121,0010
Ccdc80,0.04884443978469574,,,1.5675042809717195,0.6989709825727068,1.5675042809717195,0010
Rarres1,0.04884443978469574,,,1.5663633262718284,1.1618728502226103,1.5663633262718284,0010
Onecut3,0.04884443978469574,,,1.5657297033420354,1.0234809485970757,1.5657297033420354,0010
Stk31,0.04884443978469574,0.6979375482318306,1.1549352448903627,1.5611445245711724,0.19419780857264327,1.5611445245711724,0010
Gls2,0.04884443978469574,0.8360927219319886,1.0448856398043391,1.5604066319390655,0.2876564426238643,1.5604066319390655,0010
Gas6,0.04884443978469574,1.2137625161449428,1.21763963743825,1.5559058939518289,1.1032741938175126,1.5559058939518289,0010
Map3k5,0.04884443978469574,1.075981346136135,1.171118979139212,1.5527697263775782,1.2327139995009757,1.5527697263775782,0010
Xlr4a,0.04884443978469574,1.1527070318109756,1.0622273875133645,1.552113317493244,1.0003687122878386,1.552113317493244,0010
Spint1,0.04884443978469574,0.4139613531296166,1.1227359129193255,1.5519476209391516,1.2916323053279386,1.5519476209391516,0010
Tuba4a,0.04884443978469574,0.29782236081913577,1.0385234281912186,1.551795832100906,0.9417711792834629,1.551795832100906,0010
Mansc1,0.04884443978469574,,1.1883929510804048,1.551044190758357,1.2277850507517594,1.551044190758357,0010
Upb1,0.04884443978469574,1.1014242011781703,1.1924658039247082,1.5462470937270882,1.2797111690356784,1.5462470937270882,0010
Tnk1,0.04884443978469574,1.1900331378741393,1.2255883386192783,1.5459874632492177,1.2991322219528847,1.5459874632492177,0010
Ldlrap1,0.04884443978469574,1.0938894161669401,1.1456116030663468,1.5450264695499425,1.054633990800711,1.5450264695499425,0010
Hsd11b2,0.04884443978469574,1.2338144300920502,1.002079671477021,1.5405993986604531,,1.5405993986604531,0010
Ap1s3,0.04884443978469574,0.5055561627419886,1.1994881093498353,1.5403262446056054,1.2170314822211337,1.5403262446056054,0010
Snai1,0.04884443978469574,1.2506119172651358,1.1321534831381284,1.5398151690185267,0.29263974802221027,1.5398151690185267,0010
Taf7l,0.04884443978469574,1.1197716639092765,1.2277327892660586,1.5397425289726683,1.014093830710394,1.5397425289726683,0010
Ahnak2,0.04884443978469574,1.1301420010562797,1.143584955249934,1.5388901907965666,1.2412324093610365,1.5388901907965666,0010
Mme,0.04884443978469574,1.1240422643197274,1.2255245448274807,1.5369526198274648,1.1904327236287233,1.5369526198274648,0010
Zfp804a,0.04884443978469574,,,1.5368472879717952,1.286256184132906,1.5368472879717952,0010
Klf4,0.04884443978469574,1.1196662748312316,1.2157948596741774,1.5304346610091049,0.9800399620868588,1.5304346610091049,0010
Bmpr1b,0.04884443978469574,,,1.5291999310766349,1.2349117871491246,1.5291999310766349,0010
Gadd45b,0.04884443978469574,1.1270185466596587,1.257595429402096,1.528667501707823,1.149352389964243,1.528667501707823,0010
Aipl1,0.04884443978469574,1.158640052827379,,1.5286485083049306,0.9130859357371821,1.5286485083049306,0010
Manba,0.04884443978469574,1.2983032739621196,1.1315398835675097,1.5257280294335736,1.2875363715743826,1.5257280294335736,0010
Icosl,0.04884443978469574,1.0304823989571643,1.1080597710451199,1.5250729404444574,1.1268986369815293,1.5250729404444574,0010
Ptpn3,0.04884443978469574,0.9535688364289364,1.0797511392685075,1.5222350117210701,0.866330787955482,1.5222350117210701,0010
Hist1h2ab,0.04884443978469574,0.9974315726032675,,1.521776380146445,,1.521776380146445,0010
Arhgap27,0.04884443978469574,0.959556702428607,1.0819182914271783,1.5205250766235874,1.2395596028470153,1.5205250766235874,0010
Hspb1,0.04884443978469574,0.9173563646766221,1.0691148937382384,1.519437709427619,0.9541820668980368,1.519437709427619,0010
Scml4,0.04884443978469574,,,1.5184597431159281,,1.5184597431159281,0010
Pmel,0.04884443978469574,1.0866839141980502,1.0521925281080804,1.516396610534292,0.7286593271197648,1.516396610534292,0010
Lhx4,0.04884443978469574,,,1.515763551029694,1.2648482244585315,1.515763551029694,0010
Noxred1,0.04884443978469574,1.0392536710023415,1.2186342130936856,1.5144174347216999,0.6741196594060561,1.5144174347216999,0010
Scn1b,0.04884443978469574,1.187105953133442,1.107373245229288,1.513505504684272,0.6731685183886481,1.513505504684272,0010
Gsx1,0.04884443978469574,,,1.5111224242405301,,1.5111224242405301,0010
Pla2g2d,0.04884443978469574,,,1.5110500274154501,,1.5110500274154501,0010
Insyn2a,0.04884443978469574,,,1.5067983724509384,1.043827866088278,1.5067983724509384,0010
Ncam2,0.04884443978469574,,,1.5059393235648055,1.2430388245711192,1.5059393235648055,0010
Fam129a,0.04884443978469574,1.261686921428233,1.1122059967611717,1.5059249137059596,1.0264834958956994,1.5059249137059596,0010
